geoid,state,county,oztoolclassification,likelyrural,pop_2024,median_hhincome_2024,povrate_2024,unemprate_2024,jobs_2022,median_homevalue_2024,median_grossrent_2024,pct_own_2024,pct_severerentburden_2024,vacancyrate_2024,pct_age1824_2024,pct_white_2024,pct_black_2024,pct_latino_2024,pct_aapi_2024,pct_ba_2024,cbsa_type,classification,total_parcels,land_to_value_ratio,vacancy_proxy,market_activity_count,median_sale_price,owner_occupancy_rate,pct_residential,pct_commercial,pct_industrial,assessed_value_per_parcel,permits_total,permits_new_construction,permits_residential,permits_commercial,permit_trend,has_any_permits,stackability_count,has_stackability,stage1_result,job_density_score,dev_capacity_score,market_momentum_score,poverty_score,income_score,unemployment_score,stackability_score,composite_score,rank,recommended
24510040200,Maryland,Baltimore city,Likely to attract capital even without OZ designation,0,1517.0,43361.0,0.30637813,0.025930101,21188.0,,1577.0,0.026365349,0.18181819,0.061837457,0.2036915,0.19907713,0.54054052,0.14502308,0.061964404,0.61880344,Metro,Already Attractive,175.0,0.0069193338196151,0.7257142857142858,32.0,297250.0,0.0,0.04,0.2285714285714285,0.0057142857142857,13074843.114285717,335.0,1.0,12.0,58.0,0.8406593406593407,1,2,1,Advances to Scoring,1.0,0.4991920448577824,0.4936597682618199,0.9057923928571429,0.6366885686087969,0.07503582563293108,0.6666666666666666,0.7148096040492014,1.0,1
24510070400,Maryland,Baltimore city,Likely to attract capital even without OZ designation,0,1645.0,26989.0,0.33397436,0.11662199,10579.0,121000.0,1275.0,0.06666667,0.31155014,0.090322584,0.051671732,0.12218845,0.63586628,0.052279636,0.15927051,0.39088517,Metro,Already Attractive,553.0,5.242846729881244e-07,0.7269439421338155,46.0,47000.0,0.0,0.298372513562387,0.0397830018083182,0.0,860230.8047016275,494.0,2.0,52.0,52.0,0.5935483870967742,1,2,1,Advances to Scoring,0.49910292728989614,0.5000000028653554,0.5951491966691318,0.8072344285714286,0.7822549812840643,0.337477563492924,0.6666666666666666,0.5955546656912792,2.0,1
24510060400,Maryland,Baltimore city,"More likely to attract OZ investment, with larger impact",0,1963.0,46707.0,0.27075812,0.078001752,14007.0,263300.0,1561.0,0.30119178,0.20310077,0.066734076,0.014263881,0.39021906,0.40601119,0.02445237,0.12633725,0.51424783,Metro,Goldilocks,540.0,0.0,0.1888888888888888,110.0,150000.0,0.0,0.8574074074074074,0.0518518518518518,0.0,534782.0370370371,533.0,1.0,63.0,51.0,0.7885906040268457,1,1,1,Advances to Scoring,0.6609537299338999,0.12991984521835262,0.5870871578346235,0.9669932857142856,0.6069386775257621,0.22571936230156345,0.3333333333333333,0.5463856257836788,3.0,1
24510260605,Maryland,Baltimore city,Likely to attract capital even without OZ designation,0,6870.0,63082.0,0.14567974,0.044974446,15855.0,194200.0,1238.0,0.56325436,0.29477993,0.064016737,0.016011644,0.26346433,0.13158661,0.59475982,0.0,0.17530319,Metro,Already Attractive,2179.0,2.314532188284328,0.1734740706746214,368.0,112000.0,0.0,0.7746672785681505,0.0573657641119779,0.1055530059660394,59539.37586048646,1821.0,36.0,189.0,282.0,0.5524296675191815,1,2,1,Advances to Scoring,0.7482058545797923,0.13196689933960037,0.5307555263905768,0.5202847857142856,0.4613455913079816,0.13014583660872261,0.6666666666666666,0.5279622808503862,4.0,1
24005490900,Maryland,Baltimore County,"More likely to attract OZ investment, with larger impact",0,5188.0,51908.0,0.22850947,0.054284606,11669.0,398400.0,1421.0,0.3147476,0.27347136,0.035020694,0.051657673,0.65882808,0.21164225,0.041827295,0.032960679,0.5650326,Metro,Goldilocks,,,,,,,,,,,,,,,,0,1,1,Advances to Scoring,0.5505665722379603,0.06880408228527743,0.7166438256167657,0.8161052499999999,0.5606956459887438,0.15708732605277412,0.3333333333333333,0.48614318229039427,5.0,1
24033980000,Maryland,Prince George's County,Likely to attract capital even without OZ designation,0,14748.0,24919.0,0.68472254,0.1366628,16569.0,450000.0,1276.0,0.064424172,0.55880558,0.19244936,0.45117983,0.48277733,0.24511798,0.057906158,0.16775157,0.6180945,Metro,Already Attractive,,,,,,,,,,,,,,,,0,1,1,Advances to Scoring,0.7819169027384325,0.06880408228527743,0.7166438256167657,0.0,0.8006597256181593,0.39547111796086465,0.3333333333333333,0.47619960525612465,6.0,1
24021751003,Maryland,Frederick County,Likely to attract capital even without OZ designation,0,5675.0,74400.0,0.15891328,0.0091970284,19005.0,348100.0,1793.0,0.55718338,0.39381003,0.032021958,0.034361232,0.50220263,0.18660793,0.13955948,0.078590311,0.35800439,Metro,Already Attractive,,,,,,,,,,,,,,,,0,0,0,Advances to Scoring,0.8969310670443815,0.06880408228527743,0.7166438256167657,0.5675474285714285,0.36071520658658673,0.02661411227682897,0.0,0.4723329564757435,7.0,1
24510150600,Maryland,Baltimore city,Less likely to attract OZ investment,0,2969.0,38400.0,0.27195659,0.17941454,365.0,103200.0,1050.0,0.3637771,0.34549877,0.27941996,0.047153924,0.012125295,0.98080164,0.0,0.0,0.125,Metro,Less Likely,1573.0,0.004489007879462,0.3738080101716465,411.0,45335.0,0.0,0.8512396694214877,0.0298792116973935,0.0082644628099173,40785.25111252384,1739.0,6.0,474.0,44.0,0.6436672967863895,1,2,1,Advances to Scoring,0.016855524079320113,0.2571337744505763,0.6145198680743738,0.9712735357142857,0.6807977167447609,0.5191849480051212,0.6666666666666666,0.4526702948373312,8.0,1
24510260404,Maryland,Baltimore city,Likely to attract capital even without OZ designation,0,1778.0,55921.0,0.32452193,0.080206983,5530.0,179900.0,1436.0,0.25770926,0.13946587,0.34011629,0.053993251,0.45331833,0.092238471,0.42294714,0.0,0.031135531,Metro,Already Attractive,1077.0,0.0034330772341006,0.1476323119777158,251.0,89900.0,0.0,0.7084493964716806,0.0714948932219127,0.1819870009285051,32608.95078922934,903.0,8.0,143.0,75.0,0.7568093385214008,1,2,1,Advances to Scoring,0.2607176581680831,0.1015618827356959,0.6214165372555136,0.8409931071428572,0.525015337286945,0.23210080018321053,0.6666666666666666,0.4497629409190397,9.0,1
24510200400,Maryland,Baltimore city,Less likely to attract OZ investment,0,883.0,40219.0,0.2412231,0.1091954,77.0,57400.0,991.0,0.46174142,0.33333334,0.49533954,0.01585504,0.077010192,0.8856172,0.0,0.0,0.026771653,Metro,Less Likely,1120.0,0.002,0.5223214285714286,207.0,19000.0,0.0,0.7473214285714286,0.0366071428571428,0.0732142857142857,4070.625,664.0,1.0,231.0,11.0,0.8092643051771117,1,2,1,Advances to Scoring,0.0032577903682719546,0.35926932605502226,0.6944015095432616,0.8615110714285713,0.6646246588009354,0.31598669802011814,0.6666666666666666,0.43449786962739906,10.0,1
24033803602,Maryland,Prince George's County,Likely to attract capital even without OZ designation,0,2202.0,76006.0,0.19808744,0.020958085,11100.0,328500.0,1661.0,0.57496899,0.27113703,0.073478758,0.048592187,0.0208901,0.7447775,0.19663942,0.020435967,0.2850877,Metro,Already Attractive,,,,,,,,,,,,,,,,0,1,1,Advances to Scoring,0.5237016052880076,0.06880408228527743,0.7166438256167657,0.7074551428571427,0.3464359701611971,0.060647940077832654,0.3333333333333333,0.4326450576732298,11.0,1
24015030400,Maryland,Cecil County,Less likely to attract OZ investment,0,5100.0,43342.0,0.25763315,0.16061294,4172.0,237400.0,1109.0,0.35068217,0.21789883,0.10371377,0.055686273,0.757451,0.13196078,0.027843136,0.00058823527,0.13395973,Metro,Less Likely,,,,,,,,,,,,,,,,0,1,1,Advances to Scoring,0.19660056657223796,0.06880408228527743,0.7166438256167657,0.9201183928571427,0.6368575010447137,0.46477738595127044,0.3333333333333333,0.42778674231672564,12.0,1
24510090800,Maryland,Baltimore city,Likely to attract capital even without OZ designation,0,1899.0,46797.0,0.26324236,0.059040591,997.0,,1272.0,0.31445086,0.2900506,0.29040197,0.0089520803,0.11637704,0.85624015,0.0010531859,0.016850974,0.12287848,Metro,Already Attractive,1847.0,0.0016601988348551,0.3779101245262588,516.0,36000.0,0.0,0.8137520303194369,0.0720086626962642,0.0211153221440173,19055.0622631294,2298.0,1.0,609.0,37.0,0.7422289613343442,1,2,1,Advances to Scoring,0.04669499527856468,0.2599397934076537,0.6572328100692136,0.9401512857142856,0.6061384712503668,0.17085006693730967,0.6666666666666666,0.42622910013657356,13.0,1
24510120202,Maryland,Baltimore city,Likely to attract capital even without OZ designation,0,4915.0,33969.0,0.37293047,0.073170729,9034.0,315400.0,1344.0,0.18867925,0.40210053,0.13298152,0.30946085,0.34201425,0.13672431,0.14587995,0.31739572,0.78445005,Metro,Already Attractive,754.0,0.0042200910034848,0.0344827586206896,153.0,260000.0,0.0,0.4456233421750663,0.0384615384615384,0.0,1236451.7400530505,852.0,24.0,52.0,128.0,0.7899159663865546,1,1,1,Advances to Scoring,0.4261567516525024,0.023740682723755343,0.5037243800367277,0.6681054642857144,0.7201945390367295,0.21173947848018232,0.3333333333333333,0.42024277725121884,14.0,1
24510150200,Maryland,Baltimore city,Likely to attract capital even without OZ designation,0,2262.0,48986.0,0.24324325,0.10780142,76.0,87500.0,,0.57256234,0.20954907,0.39795223,0.044208664,0.0,0.98099029,0.0,0.0,0.015586035,Metro,Already Attractive,1524.0,0.0,0.4540682414698163,324.0,32525.0,0.0,0.80249343832021,0.0118110236220472,0.0039370078740157,22418.83202099737,1165.0,2.0,283.0,20.0,0.736214605067064,1,2,1,Advances to Scoring,0.003210576015108593,0.31231310638409004,0.6577092126748938,0.8687258928571427,0.5866756763965822,0.3119528363619706,0.6666666666666666,0.41814434531530004,15.0,1
24510110200,Maryland,Baltimore city,"More likely to attract OZ investment, with larger impact",0,5764.0,72296.0,0.17985232,0.020910781,9199.0,313600.0,1393.0,0.13805549,0.23135304,0.059609674,0.029840389,0.35877863,0.30968079,0.13219987,0.086051352,0.68042058,Metro,Goldilocks,1687.0,0.0493903965376852,0.0580912863070539,372.0,253750.0,0.0,0.0735032602252519,0.2531120331950207,0.0,331411.3977474807,1023.0,6.0,122.0,213.0,0.5523520485584219,1,2,1,Advances to Scoring,0.43394711992445706,0.040225754217600496,0.4226863339507877,0.6423297142857143,0.3794222510691645,0.06051105304080413,0.6666666666666666,0.41641242637156584,16.0,1
24510271700,Maryland,Baltimore city,Less likely to attract OZ investment,0,4330.0,49091.0,0.23412113,0.084171519,6226.0,204900.0,1169.0,0.52133793,0.39879519,0.1859155,0.021939954,0.077136256,0.86212474,0.012702079,0.0016166281,0.19633995,Metro,Less Likely,1875.0,0.0060729090705697,0.1690666666666666,410.0,65000.0,0.0,0.8810666666666667,0.0208,0.0,161046.6544,1853.0,3.0,420.0,49.0,0.6529884032114184,1,1,1,Advances to Scoring,0.29357884796978284,0.11631909387965204,0.6028978366094186,0.8361468928571428,0.5857421024086209,0.24357326733678925,0.3333333333333333,0.41580383487381156,17.0,1
24510140200,Maryland,Baltimore city,"More likely to attract OZ investment, with larger impact",0,2245.0,41393.0,0.34870189,0.30337077,347.0,428900.0,1182.0,0.33028361,0.23770492,0.28468585,0.10289532,0.096659243,0.77060133,0.087305121,0.020489978,0.15504886,Metro,Goldilocks,814.0,0.0010345256421893,0.4729729729729729,186.0,50000.0,0.0,0.6068796068796068,0.0909090909090909,0.0,61189.454545454544,896.0,9.0,237.0,17.0,0.9436008676789588,1,1,1,Advances to Scoring,0.016005665722379603,0.3253216415875668,0.7192922524733126,0.7546361071428572,0.6541864124974438,0.877886137036182,0.3333333333333333,0.4146144702386207,18.0,1
24510170300,Maryland,Baltimore city,Less likely to attract OZ investment,0,2035.0,23896.0,0.28316832,0.11751663,98.0,169900.0,788.0,0.30063966,0.4237805,0.19068162,0.081081077,0.0073710075,0.96461916,0.0068796067,0.0,0.1556837,Metro,Less Likely,929.0,0.0,0.5339074273412271,171.0,82500.0,0.0,0.5435952637244349,0.0064585575888051,0.0,43909.795479009685,890.0,1.0,257.0,5.0,0.6984732824427481,1,1,1,Advances to Scoring,0.00424929178470255,0.3672273722881823,0.6059873500114207,0.9886845714285716,0.8097554036151542,0.34006644855142204,0.3333333333333333,0.4124243491710497,19.0,1
24001001000,Maryland,Allegany County,Less likely to attract OZ investment,1,1876.0,29635.0,0.32135195,0.19404761,2395.0,82600.0,541.0,0.48688048,0.12310606,0.2444934,0.043176971,0.77078891,0.13379531,0.026119404,0.0,0.1750581,Metro,Less Likely,,,,,,,,,,,,,,,,0,1,1,Advances to Scoring,0.1127006610009443,0.06880408228527743,0.7166438256167657,0.8523144642857144,0.7587289167874385,0.5615297305801862,0.3333333333333333,0.412373510504209,20.0,1
24510250500,Maryland,Baltimore city,Less likely to attract OZ investment,0,4808.0,37360.0,0.32529119,0.14139694,3613.0,96700.0,1203.0,0.50926363,0.40174249,0.14949495,0.053244591,0.32258734,0.33881032,0.26601496,0.063851915,0.11837577,Metro,Less Likely,2178.0,0.0098131379000059,0.1978879706152433,572.0,67000.0,0.0,0.8264462809917356,0.0523415977961432,0.0775941230486685,31452.93847566575,1438.0,7.0,311.0,56.0,0.7557997557997558,1,1,1,Advances to Scoring,0.1702077431539188,0.1361631435391809,0.6385061711339032,0.8382457500000001,0.6900445448159971,0.4091706443746601,0.3333333333333333,0.40872748581584023,21.0,1
24510100100,Maryland,Baltimore city,Less likely to attract OZ investment,0,1404.0,21098.0,0.34236804,0.2074199,348.0,113600.0,639.0,0.34803921,0.44360903,0.20156556,0.022792023,0.048433047,0.94586897,0.0056980057,0.0,0.14590444,Metro,Less Likely,1097.0,0.0002075575880279,0.390154968094804,197.0,55050.0,0.0,0.6773017319963537,0.0246125797629899,0.0009115770282588,42714.804010938926,1321.0,14.0,329.0,36.0,0.957037037037037,1,1,1,Advances to Scoring,0.016052880075542966,0.2683539917659855,0.7202959539462108,0.7772570000000002,0.8346329275991144,0.6002261020579905,0.3333333333333333,0.40711786935375294,22.0,1
24043000900,Maryland,Washington County,Likely to attract capital even without OZ designation,0,3808.0,42283.0,0.32973945,0.059507523,5332.0,159800.0,1119.0,0.33333334,0.22433035,0.16365899,0.068277314,0.45667017,0.29254201,0.15021008,0.0,0.10344828,Metro,Already Attractive,,,,,,,,,,,,,,,,0,1,1,Advances to Scoring,0.25136921624173747,0.06880408228527743,0.7166438256167657,0.8223591071428573,0.6462732615518667,0.17220126214223525,0.3333333333333333,0.40708893050642514,23.0,1
24510250205,Maryland,Baltimore city,Less likely to attract OZ investment,0,3976.0,42500.0,0.32821932,0.093317278,2162.0,96600.0,1438.0,0.33993903,0.29214782,0.11768661,0.050553318,0.087776661,0.35739437,0.50150907,0.0,0.05138889,Metro,Less Likely,1529.0,0.0,0.0994113799869195,318.0,69900.0,0.0,0.8770438194898627,0.0189666448659254,0.0654022236756049,10114.12688031393,723.0,1.0,115.0,50.0,0.5960264900662252,1,2,1,Advances to Scoring,0.10169971671388102,0.0683762352397593,0.5785899532272628,0.827788142857143,0.6443438753100799,0.2700390176092163,0.6666666666666666,0.4067797889339784,24.0,1
24510250600,Maryland,Baltimore city,Likely to attract capital even without OZ designation,0,34.0,20375.0,0.41176471,0.20588236,3469.0,,,0.20588236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Metro,Already Attractive,319.0,0.0,0.5109717868338558,56.0,136000.0,0.0,0.0470219435736677,0.0877742946708464,0.4952978056426332,151922.25705329154,282.0,12.0,12.0,76.0,0.6395348837209303,1,1,1,Advances to Scoring,0.1634088762983947,0.3514519877103511,0.5439229297059869,0.5294117500000002,0.841061251344791,0.5957768103508869,0.3333333333333333,0.40676922684790934,25.0,1
24025302901,Maryland,Harford County,Less likely to attract OZ investment,0,2848.0,50099.0,0.34129214,0.13491414,1333.0,156100.0,775.0,0.5118525,0.16007194,0.10314961,0.018258426,0.40203652,0.40414324,0.13588484,0.0,0.059566788,Metro,Less Likely,,,,,,,,,,,,,,,,0,2,1,Advances to Scoring,0.0625590179414542,0.06880408228527743,0.7166438256167657,0.7810995000000001,0.576779792124192,0.39041089290230113,0.6666666666666666,0.4047643534629494,26.0,1
24510280102,Maryland,Baltimore city,Less likely to attract OZ investment,0,4868.0,47974.0,0.25176018,0.10606654,4916.0,219700.0,892.0,0.59255898,0.27839643,0.12470215,0.024034511,0.038414132,0.82764995,0.0647083,0.0,0.26107875,Metro,Less Likely,1948.0,0.0393835616438356,0.12217659137577,341.0,148000.0,0.0,0.8803901437371663,0.0277207392197125,0.002053388090349,61871.30390143737,1421.0,7.0,314.0,36.0,0.6465816917728853,1,1,1,Advances to Scoring,0.23172804532577904,0.08424963845737726,0.5373217077969917,0.8991434999999999,0.5956735514043621,0.30693248749506646,0.3333333333333333,0.4023540201323596,27.0,1
24510150400,Maryland,Baltimore city,Less likely to attract OZ investment,0,3910.0,38918.0,0.31343722,0.17388825,1025.0,139900.0,1098.0,0.34121406,0.32589719,0.20234455,0.072890028,0.05882353,0.9005115,0.015089514,0.0099744247,0.10942761,Metro,Less Likely,1528.0,0.0086691433857322,0.3370418848167539,398.0,36000.0,0.0,0.887434554973822,0.0307591623036649,0.0013089005235602,163110.92931937173,1571.0,5.0,400.0,37.0,0.6748400852878464,1,1,1,Advances to Scoring,0.04801699716713881,0.231868476569962,0.6328937412437597,0.8805813571428572,0.6761920850708183,0.50319311932551,0.3333333333333333,0.3954805520874643,28.0,1
24510080302,Maryland,Baltimore city,Less likely to attract OZ investment,0,2225.0,39167.0,0.31101122,0.34556961,236.0,156200.0,1264.0,0.41372913,0.44778481,0.094117649,0.055730335,0.0,1.0,0.0,0.0,0.081246182,Metro,Less Likely,1137.0,0.1025641025641025,0.0413368513632365,304.0,61800.0,0.0,0.9824098504837292,0.0043975373790677,0.0026385224274406,14633.597185576078,1096.0,0.0,209.0,21.0,0.579250720461095,1,1,1,Advances to Scoring,0.01076487252124646,0.02899247894586828,0.5787047721330777,0.889245642857143,0.6739781810422243,1.0,0.3333333333333333,0.39536370097597984,29.0,1
24510250301,Maryland,Baltimore city,"More likely to attract OZ investment, with larger impact",0,1938.0,29538.0,0.39128178,0.15645371,344.0,95800.0,844.0,0.42975205,0.31159419,0.24844721,0.010319917,0.082043342,0.7358101,0.0624355,0.020123839,0.086496025,Metro,Goldilocks,1311.0,0.0028105088778006,0.4927536231884058,473.0,48000.0,0.0,0.7864225781845919,0.0083905415713196,0.045766590389016,29576.43020594966,886.0,3.0,377.0,21.0,1.6135693215339233,1,1,1,Advances to Scoring,0.01586402266288952,0.3389366955317281,0.9627914205426771,0.6025650714285715,0.7595913613286981,0.4527415185611952,0.3333333333333333,0.39427397064899306,30.0,1
24510200200,Maryland,Baltimore city,Less likely to attract OZ investment,0,1789.0,28203.0,0.38904417,0.12988827,284.0,73600.0,1358.0,0.34864548,0.62206149,0.39486814,0.013415316,0.01900503,0.85690331,0.087199554,0.0,0.029839328,Metro,Less Likely,1504.0,0.702247191011236,0.2865691489361702,395.0,33000.0,0.0,0.8929521276595744,0.0166223404255319,0.0305851063829787,11577.593085106382,1316.0,1.0,348.0,9.0,0.7711978465679677,1,2,1,Advances to Scoring,0.013031161473087818,0.20094336513534408,0.6699821859260577,0.6105565357142857,0.7714610877470637,0.37586716609715765,0.6666666666666666,0.3938197332703952,31.0,1
24510120600,Maryland,Baltimore city,Less likely to attract OZ investment,0,2686.0,22872.0,0.40288925,0.14890511,2999.0,300700.0,893.0,0.12660551,0.29061624,0.14083026,0.022338049,0.39836186,0.46760982,0.029039463,0.033507075,0.39447561,Metro,Less Likely,763.0,0.0920490683067028,0.1009174311926605,168.0,270000.0,0.0,0.5307994757536042,0.3866317169069462,0.0,148652.2385321101,840.0,5.0,145.0,154.0,0.5909090909090909,1,2,1,Advances to Scoring,0.14121813031161473,0.0699151864157456,0.4242264409220852,0.5611098214285717,0.8188599727929866,0.43089758384714444,0.6666666666666666,0.39370218275693836,32.0,1
24510170200,Maryland,Baltimore city,Likely to attract capital even without OZ designation,0,2380.0,12484.0,0.60756302,0.27446809,5700.0,,400.0,0.021408839,0.28369796,0.089308172,0.0092436979,0.055042017,0.90630251,0.0067226891,0.01764706,0.057980049,Metro,Already Attractive,271.0,0.0086342312450676,0.3985239852398524,51.0,62500.0,0.0,0.6494464944649446,0.059040590405904,0.0,744759.778597786,317.0,0.0,90.0,26.0,1.0584415584415583,1,1,1,Advances to Scoring,0.2687440982058546,0.27415634737523537,0.7512422150679221,0.0,0.9112215593352954,0.7942483426132292,0.3333333333333333,0.39330823599616477,33.0,1
24510210100,Maryland,Baltimore city,"More likely to attract OZ investment, with larger impact",0,2082.0,83934.0,0.21565802,0.098630138,4359.0,259000.0,1369.0,0.47349507,0.19795223,0.13250194,0.034582134,0.29682997,0.48222864,0.089817487,0.019692603,0.62998104,Metro,Goldilocks,1392.0,0.0227272727272727,0.1271551724137931,316.0,179450.0,0.0,0.8204022988505747,0.0818965517241379,0.0510057471264367,253202.8735632184,1397.0,10.0,199.0,133.0,0.7375621890547264,1,2,1,Advances to Scoring,0.2054296506137866,0.08758292993247808,0.5462104058596535,0.7702072142857143,0.27594668847969694,0.28541322832178445,0.6666666666666666,0.3927186966185683,34.0,1
24510250103,Maryland,Baltimore city,Less likely to attract OZ investment,0,3266.0,38732.0,0.20291734,0.048666667,6081.0,196700.0,534.0,0.44171429,0.17911975,0.088541664,0.013165953,0.51959586,0.34415185,0.054807104,0.017758727,0.17357965,Metro,Less Likely,1307.0,91.48685004380246,0.0627390971690895,264.0,130000.0,0.0,0.9112471308339708,0.035195103289977,0.0191277735271614,197314.5745983168,687.0,1.0,107.0,50.0,0.5902777777777778,1,0,0,Advances to Scoring,0.2867327667610954,0.5431526377294857,0.5307057444913232,0.7247047857142856,0.6778458447066356,0.1408302859733528,0.0,0.3920254462106738,35.0,1
24510250303,Maryland,Baltimore city,Less likely to attract OZ investment,0,1756.0,50990.0,0.25854215,0.0079365084,726.0,92000.0,1454.0,0.51088351,0.21727748,0.19067357,0.0022779044,0.53587699,0.29043281,0.02164009,0.028473804,0.15853658,Metro,Less Likely,1185.0,0.0024137931034482,0.2396624472573839,267.0,67000.0,0.0,0.7789029535864979,0.0345991561181434,0.060759493670886,10257.46835443038,492.0,0.0,118.0,8.0,0.776173285198556,1,2,1,Advances to Scoring,0.03389990557129367,0.16485564641683784,0.6458645478178036,0.9233648214285715,0.5688577499977772,0.022966453560543127,0.6666666666666666,0.3917669185220959,36.0,1
24510280600,Maryland,Baltimore city,"More likely to attract OZ investment, with larger impact",0,3524.0,24717.0,0.3654514,0.098582037,572.0,179500.0,663.0,0.16151866,0.22179586,0.125,0.030646993,0.030079456,0.85726446,0.0,0.0053916005,0.1341012,Metro,Goldilocks,1058.0,0.0005872375412408,0.666351606805293,120.0,55000.0,0.0,0.3752362948960302,0.0472589792060491,0.0009451795841209,151546.03875236295,614.0,7.0,168.0,76.0,0.8834355828220859,1,1,1,Advances to Scoring,0.026628895184135977,0.45832713797090635,0.6937511769576898,0.6948164285714288,0.8024557441473802,0.2852740349476911,0.3333333333333333,0.38965300430378613,37.0,1
24510160300,Maryland,Baltimore city,Less likely to attract OZ investment,0,1628.0,18693.0,0.41390729,0.22777778,161.0,178400.0,957.0,0.25900516,0.50231481,0.24871135,0.014127764,0.03009828,0.92137593,0.0,0.03071253,0.059019119,Metro,Less Likely,838.0,0.0012755958375293,0.6408114558472554,147.0,27500.0,0.0,0.5883054892601431,0.0167064439140811,0.0,7781.742243436754,738.0,0.0,207.0,8.0,0.7869249394673123,1,1,1,Advances to Scoring,0.0072237960339943345,0.440764104659438,0.6798544665576965,0.5217596785714288,0.856016217513848,0.6591371851245831,0.3333333333333333,0.38964082637216624,38.0,1
24045000400,Maryland,Wicomico County,Less likely to attract OZ investment,0,3612.0,53472.0,0.21643914,0.045881126,5415.0,242600.0,1133.0,0.35636595,0.25745526,0.15604752,0.080011077,0.58444077,0.33582503,0.019656699,0.0022148394,0.40640965,Metro,Less Likely,,,,,,,,,,,,,,,,0,1,1,Advances to Scoring,0.2552880075542965,0.06880408228527743,0.7166438256167657,0.7729969285714285,0.5467898391585386,0.13276956269389545,0.3333333333333333,0.3877573629192786,39.0,1
24510170100,Maryland,Baltimore city,"More likely to attract OZ investment, with larger impact",0,1882.0,43093.0,0.29791778,0.10438413,2136.0,248300.0,1259.0,0.04465213,0.32717392,0.083729781,0.036663122,0.16524974,0.7763018,0.0079702446,0.0074388948,0.28538814,Metro,Goldilocks,789.0,0.0010727311057856,0.2826362484157161,89.0,207000.0,0.0,0.2712294043092522,0.458808618504436,0.0,224451.3041825095,385.0,3.0,77.0,44.0,0.7990654205607477,1,1,1,Advances to Scoring,0.10047214353163361,0.19440616795258645,0.547425260882983,0.9360079285714286,0.6390714050733077,0.30206397489640363,0.3333333333333333,0.38668635708685606,40.0,1
24510160600,Maryland,Baltimore city,Less likely to attract OZ investment,0,2700.0,40729.0,0.20634328,0.2586478,292.0,92600.0,1412.0,0.35704607,0.23709168,0.19913185,0.025555555,0.047037035,0.9074074,0.017777778,0.0,0.12078922,Metro,Less Likely,1664.0,0.000396393595523,0.3239182692307692,387.0,33950.0,0.0,0.8816105769230769,0.0282451923076923,0.0036057692307692,17346.99519230769,1295.0,1.0,375.0,32.0,0.8368794326241135,1,1,1,Advances to Scoring,0.013408876298394712,0.22279669734758006,0.6929805416717381,0.7369402857142856,0.6600901565736945,0.7484680148812853,0.3333333333333333,0.3864838204434169,41.0,1
24510150500,Maryland,Baltimore city,Less likely to attract OZ investment,0,1828.0,42875.0,0.38840261,0.056818184,2641.0,215300.0,904.0,0.29268292,0.43738657,0.081367925,0.054704595,0.0071115973,0.87582058,0.070021883,0.015317286,0.17375886,Metro,Less Likely,547.0,0.0840751639979744,0.1535648994515539,98.0,97862.5,0.0,0.8537477148080439,0.0511882998171846,0.0018281535648994,223310.46435100547,617.0,7.0,95.0,85.0,0.8984615384615384,1,2,1,Advances to Scoring,0.12431539187913125,0.1060831118145245,0.6665085638827914,0.6128478214285716,0.6410096824959323,0.16441892561096444,0.6666666666666666,0.38585710288251757,42.0,1
24510160400,Maryland,Baltimore city,Less likely to attract OZ investment,0,1481.0,34089.0,0.26873735,0.020491803,58.0,62000.0,1336.0,0.30647293,0.48190477,0.45539567,0.0067521944,0.0,0.96286291,0.0,0.010128291,0.049085658,Metro,Less Likely,1724.0,0.0015666580685618,0.525522041763341,470.0,23000.0,0.0,0.8010440835266821,0.0127610208816705,0.0023201856148491,7685.111948955917,1318.0,1.0,364.0,6.0,0.856338028169014,1,1,1,Advances to Scoring,0.002360717658168083,0.36146837451094516,0.7083545051791559,0.9597762499999999,0.7191275973362022,0.059298625825343836,0.3333333333333333,0.3855429580563271,43.0,1
24045000500,Maryland,Wicomico County,Less likely to attract OZ investment,0,2890.0,57331.0,0.28062284,0.13779069,1551.0,198300.0,1589.0,0.44554454,0.33134919,0.12003873,0.10588235,0.27958477,0.41799307,0.25570935,0.019723183,0.18642049,Metro,Less Likely,,,,,,,,,,,,,,,,0,1,1,Advances to Scoring,0.07285174693106704,0.06880408228527743,0.7166438256167657,0.9977755714285715,0.51247877230575,0.3987349755668619,0.3333333333333333,0.38458940750543963,44.0,1
24005452300,Maryland,Baltimore County,Less likely to attract OZ investment,0,3028.0,46687.0,0.33751652,0.0088691795,1250.0,168200.0,1323.0,0.596268,0.4852941,0.0,0.023778072,0.41875824,0.17833553,0.35402906,0.014200793,0.24119531,Metro,Less Likely,,,,,,,,,,,,,,,,0,2,1,Advances to Scoring,0.05864022662889518,0.06880408228527743,0.7166438256167657,0.7945838571428573,0.6071165011425168,0.025665391988606866,0.6666666666666666,0.3794654004693472,45.0,1
